1535118715,total,18345402.00,18345336.00,36690736.00,18345336,18345402,6329.00,6328.00,12657.00,6328,6329,0.00,0.00,0,0
1535118716,s3-eth1,6055868.00,66594.00,6122462.00,66594,6055868,1102.00,1009.00,2111.00,1009,1102,0.00,0.00,0,0
1535118716,s1-eth2,66660.00,6055868.00,6122528.00,6055868,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0
1535118716,s2-eth1,6055868.00,66660.00,6122528.00,66660,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0
1535118716,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1535118716,s3-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0
1535118716,s1-eth1,6055868.00,66660.00,6122528.00,66660,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0
1535118716,s2-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0
1535118716,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118716,total,18367796.00,18367862.00,36735656.00,18367862,18367796,6340.00,6341.00,12681.00,6341,6340,0.00,0.00,0,0
1535118717,s3-eth1,6050010.00,66660.00,6116670.00,66660,6050010,1101.00,1010.00,2111.00,1010,1101,0.00,0.00,0,0
1535118717,s1-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0
1535118717,s2-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118717,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1535118717,s3-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0
1535118717,s1-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118717,s2-eth2,66660.00,6050010.00,6116670.00,6050010,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0
1535118717,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118717,total,18350116.00,18350050.00,36700168.00,18350050,18350116,6335.00,6334.00,12669.00,6334,6335,0.00,0.00,0,0
1535118718,s3-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118718,s1-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0
1535118718,s2-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118718,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118718,s3-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0
1535118718,s1-eth1,6055868.00,66594.00,6122462.00,66594,6055868,1102.00,1009.00,2111.00,1009,1102,0.00,0.00,0,0
1535118718,s2-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0
1535118718,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118718,total,18355670.00,18355670.00,36711340.00,18355670,18355670,6331.00,6331.00,12662.00,6331,6331,0.00,0.00,0,0
1535118719,s3-eth1,6053430.00,66462.00,6119892.00,66462,6053430,1087.00,1007.00,2094.00,1007,1087,0.00,0.00,0,0
1535118719,s1-eth2,66528.00,6053430.00,6119958.00,6053430,66528,1008.00,1087.00,2095.00,1087,1008,0.00,0.00,0,0
1535118719,s2-eth1,6053430.00,66528.00,6119958.00,66528,6053430,1087.00,1008.00,2095.00,1008,1087,0.00,0.00,0,0
1535118719,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118719,s3-eth2,66462.00,6053430.00,6119892.00,6053430,66462,1007.00,1087.00,2094.00,1087,1007,0.00,0.00,0,0
1535118719,s1-eth1,6047572.00,66528.00,6114100.00,66528,6047572,1086.00,1008.00,2094.00,1008,1086,0.00,0.00,0,0
1535118719,s2-eth2,66462.00,6047572.00,6114034.00,6047572,66462,1007.00,1086.00,2093.00,1086,1007,0.00,0.00,0,0
1535118719,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118719,total,18353884.00,18353950.00,36707832.00,18353950,18353884,6282.00,6283.00,12565.00,6283,6282,0.00,0.00,0,0
1535118720,s3-eth1,5780344.00,63690.00,5844034.00,63690,5780344,1052.00,965.00,2017.00,965,1052,0.00,0.00,0,0
1535118720,s1-eth2,63624.00,5774486.00,5838110.00,5774486,63624,964.00,1051.00,2015.00,1051,964,0.00,0.00,0,0
1535118720,s2-eth1,5774486.00,63624.00,5838110.00,63624,5774486,1051.00,964.00,2015.00,964,1051,0.00,0.00,0,0
1535118720,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
